from,to,from_word,to_word,weight
42,646,girl,sister,0.03496503
42,874,girl,naughty,0.0273972602739726
42,956,girl,skinny,0.0174216
42,996,girl,skirt,0.04745763
42,1065,girl,material,0.0673758865248227
42,1079,girl,lovely,0.034965034965035
42,1367,girl,whore,0.01408451
42,1411,girl,popular,0.03731343
42,1503,girl,pregnant,0.02047782
42,1514,girl,virgin,0.06206897
42,1549,girl,teen,0.0239726
42,1785,girl,mary,0.0313588850174216
42,1795,girl,whatever,0.01214575
43,36,sun,warm,0.07482993
43,460,sun,vacation,0.02836879
43,575,sun,warmth,0.03806228
43,1343,sun,sunny,0.04095563
43,1696,sun,sunset,0.04467354
43,1749,sun,tan,0.1582492
44,2,life,water,0.03389831
44,6,life,love,0.0315789473684211
44,86,life,long,0.0280701754385965
44,145,life,line,0.0210526315789474
44,157,life,plant,0.0275862068965517
44,300,life,stress,0.02083333
44,350,life,rough,0.02545455
44,452,life,plants,0.0201342281879195
44,497,life,spice,0.02380952
44,529,life,real,0.02749141
44,590,life,meaning,0.0397111913357401
44,611,life,live,0.0989190147084884
44,753,life,save,0.03103448
44,1020,life,partner,0.024390243902439
44,1023,life,living,0.095371407241508
44,1143,life,quality,0.0212766
44,1347,life,lust,0.0140845070422535
44,1481,life,purpose,0.03558719
44,1566,life,lungs,0.028169014084507
45,117,movie,scary,0.0652921
45,133,movie,night,0.0173010380622837
45,168,movie,show,0.0789804256747405
45,932,movie,scream,0.03460208
45,1051,movie,screen,0.0759455932871972
45,1059,movie,ticket,0.04195804
45,1182,movie,saw,0.03886926
45,1319,movie,stripes,0.02405498
45,1507,movie,western,0.09059233
45,1682,movie,plot,0.0308219178082192
45,1711,movie,scene,0.08247423
45,1713,movie,taken,0.01811594
45,1827,movie,zombie,0.04013378
46,54,friend,person,0.0247349823321555
46,202,friend,secret,0.03225806
46,431,friend,wife,0.02061856
46,535,friend,trust,0.03460208
46,646,friend,sister,0.06293706
46,825,friend,pet,0.0170068027210884
46,896,friend,kindness,0.0177935943060498
46,1020,friend,partner,0.104529616724739
46,1164,friend,meet,0.0175438596491228
46,1476,friend,lover,0.027972027972028
46,1527,friend,reliable,0.04363636
46,1555,friend,loyal,0.127147766323024
46,1618,friend,trustworthy,0.1182796
46,1766,friend,mate,0.131672597864769
47,218,dirty,pig,0.023489932885906
47,346,dirty,mess,0.0782918149466192
47,362,dirty,nasty,0.0671378091872792
47,369,dirty,messy,0.10801393728223
47,522,dirty,mud,0.0549828178694158
47,868,dirty,rat,0.02721088
47,874,dirty,naughty,0.0342465753424658
47,876,dirty,slimy,0.0248227
47,901,dirty,laundry,0.0983050847457627
47,920,dirty,politician,0.01388889
47,1042,dirty,soil,0.05067568
47,1264,dirty,socks,0.02033898
47,1367,dirty,whore,0.02816901
47,1589,dirty,stinky,0.01718213
47,1594,dirty,mice,0.0244755244755245
47,1607,dirty,spit,0.01428571
47,1648,dirty,pollution,0.04377104
47,1712,dirty,stain,0.06101695
48,215,party,wedding,0.03050847
48,272,party,tea,0.06060606
48,387,party,surprise,0.1684211
48,469,party,pool,0.01694915
48,737,party,social,0.06101695
49,107,mean,rude,0.09057971
49,362,mean,nasty,0.1675713088776365
49,621,mean,middle,0.0171821305841924
49,700,mean,normal,0.0139372822299652
49,1151,mean,revenge,0.02826855
49,1248,mean,strict,0.03202847
49,1474,mean,tease,0.03202847
49,1720,mean,obnoxious,0.0173611111111111
49,1853,mean,villain,0.02464789
50,36,soft,warm,0.02721088
50,375,soft,touch,0.0609319
50,568,soft,wool,0.02027027
50,1324,soft,whisper,0.0565371
50,1380,soft,tissue,0.02730375
50,1490,soft,towel,0.03071672
51,582,smart,wise,0.1447811
51,1094,smart,wisdom,0.07508532
52,659,help,useful,0.01526718
52,754,help,stuck,0.01785714
52,817,help,teach,0.02054795
52,932,help,scream,0.02076125
52,1021,help,service,0.05517241
52,1258,help,please,0.0315789473684211
52,1556,help,needed,0.0298507462686567
53,23,stop,war,0.01369863
53,433,stop,wait,0.05154639
53,556,stop,traffic,0.02702703
53,1665,stop,warning,0.05633803
54,25,person,woman,0.0661316368551237
54,152,person,place,0.0282685512367491
54,267,person,you,0.02826855
54,573,person,self,0.03886926
54,715,person,single,0.03135889
54,919,person,personality,0.0350877192982456
54,1114,person,personal,0.0183150183150183
54,1388,person,who,0.06574394
54,1772,person,sales,0.02413793
55,207,smell,smoke,0.01666667
55,400,smell,sweat,0.02768166
55,406,smell,taste,0.10719973
55,600,smell,vomit,0.0212766
55,1278,smell,stink,0.24530887
55,1589,smell,stinky,0.03436426
56,2,ocean,water,0.15550847
56,83,ocean,ship,0.05762712
56,165,ocean,sand,0.03344482
56,322,ocean,salt,0.0371621621621622
56,546,ocean,wave,0.187305727027027
56,548,ocean,shell,0.04040404
56,808,ocean,swim,0.03412969
56,847,ocean,waves,0.2547460540540541
56,1154,ocean,whale,0.09121622
56,1295,ocean,pond,0.01023891
56,1307,ocean,submarine,0.05067568
56,1358,ocean,sail,0.05084746
56,1405,ocean,spray,0.03401361
56,1415,ocean,ships,0.04421769
56,1558,ocean,shark,0.07023411
56,1677,ocean,octopus,0.0580204778156997
56,1700,ocean,vast,0.1112817356756757
56,1748,ocean,surface,0.02473498
56,1824,ocean,seafood,0.02380952
57,5,color,red,0.08445946
57,111,color,skin,0.0177305
57,181,color,pink,0.0699300699300699
57,252,color,paint,0.155172413793103
57,304,color,purple,0.1148148
57,416,color,shape,0.01748252
57,489,color,painting,0.0422535211267606
57,830,color,photo,0.0244755244755245
57,1025,color,rainbow,0.05536332
57,1136,color,pictures,0.023972602739726
57,1578,color,shade,0.05102041
57,1749,color,tan,0.04713805
58,13,math,school,0.0390070921985816
58,198,math,number,0.0380622837370242
58,199,math,problem,0.0630266664539007
58,254,math,numbers,0.251601858645146
58,833,math,triangle,0.01748252
58,1040,math,scientist,0.01730104
58,1349,math,statistics,0.0899654
58,1494,math,problems,0.03180212
58,1523,math,times,0.02158273
58,1588,math,minus,0.0448275862068966
58,1642,math,proof,0.02142857
58,1658,math,solve,0.04626335
59,17,hurt,pain,0.158620689655172
59,250,hurt,kill,0.020979020979021
59,466,hurt,ouch,0.225806451612903
59,495,hurt,violence,0.05017921
59,513,hurt,upset,0.01730104
59,572,hurt,wound,0.1283784
59,606,hurt,injury,0.160278745644599
59,905,hurt,sore,0.07191781
59,1081,hurt,sting,0.03886926
59,1122,hurt,insult,0.0636042402826855
59,1151,hurt,revenge,0.01766784
59,1171,hurt,scratch,0.02083333
59,1449,hurt,lame,0.0275862068965517
59,1874,hurt,punish,0.04363636
59,1896,hurt,kick,0.0380622837370242
60,7,play,work,0.09342561
60,168,play,show,0.03767123
60,245,play,sports,0.02076125
60,261,play,sport,0.03061224
60,470,play,toy,0.1103448
60,710,play,stage,0.125
60,857,play,shakespeare,0.06944444
60,1046,play,swing,0.06185567
60,1364,play,program,0.02105263
60,1373,play,yard,0.03448276
60,1474,play,tease,0.03558719
60,1614,play,toys,0.1073826
60,1622,play,pretend,0.08098592
60,1711,play,scene,0.08247423
61,23,fight,war,0.04713805
61,341,fight,trouble,0.01413428
61,463,fight,soldier,0.02389078
61,487,fight,sword,0.07191781
61,495,fight,violence,0.02867384
61,650,fight,yell,0.01438849
61,730,fight,pillow,0.0347222222222222
61,962,fight,punch,0.04761905
61,1153,fight,rights,0.01785714
61,1222,fight,struggle,0.1443662
61,1570,fight,protest,0.01718213
61,1762,fight,row,0.08503401
62,314,metal,needle,0.0166666666666667
62,334,metal,silver,0.1159243454545455
62,487,metal,sword,0.01712329
62,749,metal,nail,0.0313588850174216
62,981,metal,steel,0.1838991489510489
62,1005,metal,robot,0.07719298
62,1595,metal,shield,0.01760563
62,1743,metal,tin,0.1535836
63,6,children,love,0.0203389830508475
63,13,children,school,0.0619745780622836
63,16,children,small,0.0484429065743945
63,60,children,play,0.0513400973549938
63,127,children,young,0.0759356170242214
63,206,children,kids,0.345258342619202
63,228,children,little,0.0311418685121107
63,403,children,girls,0.0173010380622837
63,414,children,kid,0.0174216027874564
63,470,children,toy,0.02413793
63,517,children,parents,0.0449826989619377
63,595,children,youth,0.02105263
63,724,children,noisy,0.0140350877192982
63,931,children,protect,0.02047782
63,999,children,santa,0.01677852
63,1046,children,swing,0.02749141
63,1132,children,slide,0.03806228
63,1504,children,married,0.0308219178082192
63,1522,children,raise,0.04095563
63,1614,children,toys,0.06711409
63,1622,children,pretend,0.01056338
63,1652,children,twins,0.02787456
63,1720,children,obnoxious,0.0138888888888889
63,1773,children,spoiled,0.01754386
63,1790,children,issue,0.0175438596491228
64,78,sick,tired,0.04054054
64,234,sick,weak,0.03272727
64,600,sick,vomit,0.15689095
64,735,sick,well,0.06807664
64,1011,sick,sneeze,0.01754386
66,291,words,writing,0.03728814
66,419,words,write,0.0239726
66,1213,words,writer,0.02430556
67,1,change,money,0.0716723549488055
67,447,change,turn,0.03484321
67,505,change,grow,0.0170648464163823
67,961,change,loose,0.0472727272727273
67,998,change,coin,0.0170648464163823
67,1271,change,progress,0.01838235
67,1452,change,revolution,0.07665505
67,1673,change,switch,0.1578947
67,1777,change,coins,0.0716723549488055
68,606,doctor,injury,0.0174216027874564
68,828,doctor,surgery,0.1346801
68,859,doctor,professor,0.03125
68,1040,doctor,scientist,0.02076125
68,1410,doctor,pills,0.0172413793103448
68,1502,doctor,physical,0.0240549828178694
68,1752,doctor,medication,0.0884353741496599
68,1883,doctor,patient,0.159574468085106
69,255,crazy,silly,0.02777778
69,303,crazy,mad,0.126712328767123
69,569,crazy,nut,0.087248322147651
69,767,crazy,nuts,0.121212121212121
69,977,crazy,insane,0.255395683453237
69,1603,crazy,nonsense,0.0355871886120996
70,13,boring,school,0.0218978102189781
70,78,boring,tired,0.0218978102189781
70,86,boring,long,0.0182481751824818
70,187,boring,slow,0.0328467153284672
70,231,boring,lazy,0.0182481751824818
70,245,boring,sports,0.02768166
70,456,boring,meeting,0.0464285714285714
70,514,boring,dull,0.0875912408759124
70,516,boring,interesting,0.0150375939849624
70,700,boring,normal,0.0418118466898955
70,949,boring,plain,0.0996563573883162
70,1016,boring,repeat,0.01119403
70,1349,boring,statistics,0.02422145
70,1449,boring,lame,0.0949156808457086
70,1653,boring,usual,0.03146853
70,1672,boring,regular,0.02816901
70,1872,boring,lecture,0.0506756756756757
71,7,study,work,0.0515252
71,140,study,test,0.02447552
71,163,study,think,0.02389078
71,367,study,university,0.05862069
71,1760,study,subject,0.02380952
73,2,boat,water,0.120401337792642
73,56,boat,ocean,0.020066889632107
73,83,boat,ship,0.2796780193979929
73,176,boat,river,0.02020202
73,623,boat,lake,0.054153113116782
73,742,boat,ride,0.0167224080267559
73,929,boat,navy,0.0405405405405405
73,1049,boat,steam,0.02364865
73,1163,boat,float,0.0501672240802676
73,1307,boat,submarine,0.03716216
73,1358,boat,sail,0.381645029765886
73,1415,boat,ships,0.02380952
73,1526,boat,knot,0.0405405405405405
73,1569,boat,pilot,0.0168918918918919
73,1612,boat,narrow,0.0175438596491228
73,1762,boat,row,0.2682524528428094
74,286,gross,smelly,0.04482759
74,362,gross,nasty,0.0777385159010601
74,369,gross,messy,0.0174216027874564
74,600,gross,vomit,0.04964539
74,868,gross,rat,0.02380952
74,876,gross,slimy,0.04609929
74,1195,gross,slime,0.02413793
74,1204,gross,mold,0.0303030303030303
74,1212,gross,snot,0.04929577
74,1580,gross,rodent,0.01718213
74,1607,gross,spit,0.05357143
74,1771,gross,rot,0.02222222
75,5,angry,red,0.0696864111498258
75,12,angry,sad,0.0209059233449477
75,49,angry,mean,0.0412371134020619
75,303,angry,mad,0.403787408715574
75,513,angry,upset,0.1767840672473868
75,578,angry,annoy,0.0145454545454545
75,602,angry,argue,0.034965034965035
75,608,angry,birds,0.0313588850174216
75,637,angry,unhappy,0.01811594
75,650,angry,yell,0.05395683
75,854,angry,shout,0.0571327927874564
75,1122,angry,insult,0.0212014134275618
75,1166,angry,annoyed,0.134328358208955
75,1175,angry,rage,0.1002100183623693
75,1177,angry,bitter,0.0424028268551237
75,1570,angry,protest,0.01718213
75,1729,angry,annoyance,0.0366300366300366
76,37,annoying,loud,0.0749882013801196
76,63,annoying,children,0.0173010380622837
76,70,annoying,boring,0.0142348754448399
76,471,annoying,brother,0.0284697508896797
76,583,annoying,teenager,0.01736111
76,724,annoying,noisy,0.0596491228070175
76,784,annoying,arrogant,0.0215827338129496
76,1217,annoying,itchy,0.0174216027874564
76,1457,annoying,irritating,0.3016708311249083
76,1617,annoying,needy,0.0252707581227437
76,1710,annoying,pest,0.0742049469964664
76,1720,annoying,obnoxious,0.1360221431395808
77,14,ball,fun,0.0335570469798658
77,60,ball,play,0.1045728586053919
77,104,ball,beach,0.0433333333333333
77,194,ball,circle,0.0143884892086331
77,245,ball,sports,0.02768166
77,261,ball,sport,0.03741497
77,382,ball,baseball,0.0673861781244331
77,459,ball,throw,0.1174497
77,509,ball,odd,0.0346020761245675
77,559,ball,string,0.06968641
77,779,ball,rubber,0.06185567
77,899,ball,balloon,0.0275862068965517
77,911,ball,mask,0.0203389830508475
77,913,ball,roll,0.04152249
77,933,ball,tennis,0.173913
77,988,ball,basketball,0.0479452054794521
77,1002,ball,bowl,0.0307167235494881
77,1028,ball,object,0.0144927536231884
77,1032,ball,chain,0.0208333333333333
77,1188,ball,catch,0.148648648648649
77,1192,ball,pass,0.0202020202020202
77,1551,ball,yarn,0.07849829
77,1608,ball,strike,0.02341137
77,1737,ball,toss,0.09252669
77,1896,ball,kick,0.1280276816609
78,7,tired,work,0.04137931
78,234,tired,weak,0.03272727
79,2,rain,water,0.09395973
79,65,rain,wet,0.23888989
79,429,rain,spring,0.02040816
79,599,rain,storm,0.1754716399999999
79,701,rain,shower,0.07407407
79,1025,rain,rainbow,0.06574394
79,1470,rain,sheet,0.0239726
79,1898,rain,spain,0.02422145
80,456,group,meeting,0.05
80,536,group,team,0.08754209
80,725,group,join,0.0522648083623693
80,737,group,social,0.02372881
80,832,group,society,0.08219178
80,1313,group,project,0.01388889
80,1427,group,union,0.0170068
80,1530,group,network,0.027972027972028
80,1742,group,them,0.03202847
80,1768,group,we,0.0449827
81,157,flower,plant,0.0482758620689655
81,181,flower,pink,0.020979020979021
81,266,flower,wall,0.02348993
81,304,flower,purple,0.01851852
81,479,flower,pot,0.0239726
81,727,flower,leaf,0.0103092783505155
81,951,flower,scent,0.02422145
81,1080,flower,seed,0.05405405
81,1814,flower,mum,0.0676156583629893
82,1,bread,money,0.0268456375838926
82,3,bread,food,0.0939597315436242
82,351,bread,butter,0.197593149733858
82,493,bread,sandwich,0.1879540610738255
82,607,bread,wheat,0.273689022147651
82,802,bread,jam,0.040133779264214
82,875,bread,oven,0.0304054054054054
82,913,bread,roll,0.0899654
82,1141,bread,flour,0.023489932885906
82,1149,bread,spread,0.03508772
82,1204,bread,mold,0.0378787878787879
82,1234,bread,pan,0.027027027027027
82,1314,bread,toast,0.2451038516778524
82,1351,bread,rise,0.05154639
82,1644,bread,bun,0.0982456140350877
82,1736,bread,slice,0.05479452
83,2,ship,water,0.0440678
83,765,ship,sink,0.02816901
83,1307,ship,submarine,0.04391892
83,1637,ship,transport,0.02787456
84,526,rich,wealth,0.13307746
84,1638,rich,valuable,0.02120141
84,1773,rich,spoiled,0.03157895
85,263,gun,machine,0.0413793103448276
85,463,gun,soldier,0.06143345
85,531,gun,weapon,0.1993243
85,776,gun,protection,0.04152249
85,939,gun,shot,0.2034483
85,954,gun,shoot,0.1870748
85,1181,gun,powder,0.0569395
85,1392,gun,target,0.02758621
85,1516,gun,robber,0.03873239
85,1560,gun,smoking,0.02768166
86,102,long,road,0.02684564
86,265,long,tall,0.0367892976588629
86,433,long,wait,0.01718213
86,530,long,way,0.020066889632107
86,656,long,ruler,0.020066889632107
86,858,long,neck,0.0371621621621622
86,934,long,waiting,0.03169014
86,943,long,year,0.03082192
86,963,long,stretch,0.03806228
86,1168,long,years,0.05035971
87,117,fear,scary,0.01718213
87,177,fear,scared,0.04844291
87,649,fear,shame,0.03125
87,719,fear,worry,0.03424658
87,932,fear,scream,0.05190311
87,1243,fear,worried,0.02389078
87,1557,fear,panic,0.102389078498294
88,425,power,president,0.02097902
88,526,power,wealth,0.03508772
88,689,power,will,0.05300353
88,787,power,powerful,0.02120141
88,1283,power,tower,0.01730104
88,1486,power,super,0.02422145
89,5,anger,red,0.1122982504240283
89,21,anger,hot,0.0176678445229682
89,87,anger,fear,0.0318021201413428
89,300,anger,stress,0.01388889
89,303,anger,mad,0.0954063604240283
89,495,anger,violence,0.04301075
89,513,anger,upset,0.02076125
89,578,anger,annoy,0.0290909090909091
89,579,anger,emotion,0.0247349823321555
89,602,anger,argue,0.0174825174825175
89,650,anger,yell,0.01438849
89,854,anger,shout,0.02166065
89,1122,anger,insult,0.0176678445229682
89,1151,anger,revenge,0.09893993
89,1175,anger,rage,0.3180090604240282
89,1425,anger,swear,0.01428571
89,1448,anger,frustration,0.0247349823321555
89,1457,anger,irritating,0.0177304964539007
89,1729,anger,annoyance,0.043956043956044
89,1805,anger,blame,0.0373134328358209
89,1878,anger,hatred,0.0176678445229682
90,108,glass,milk,0.0167785234899329
90,165,glass,sand,0.0367893
90,212,glass,wine,0.03061224
90,301,glass,window,0.1621622
90,541,glass,juice,0.0137931034482759
90,616,glass,mirror,0.0857142857142857
90,939,glass,shot,0.04827586
90,1230,glass,looking,0.0842105263157895
90,1253,glass,windows,0.1438356
90,1440,glass,jar,0.140939597315436
90,1460,glass,lens,0.041958041958042
90,1561,glass,smash,0.02758621
91,1029,teeth,vampire,0.0777027
91,1094,teeth,wisdom,0.02047782
92,279,end,start,0.05119454
92,507,end,period,0.0650684931506849
92,621,end,middle,0.0209059233449477
92,816,end,tail,0.05944056
92,835,end,last,0.0859106529209622
92,943,end,year,0.03424658
92,1218,end,limit,0.0640569395017794
92,1263,end,result,0.08243728
92,1407,end,tip,0.04240283
92,1453,end,the,0.03076923
92,1506,end,quit,0.04861111
92,1721,end,surrender,0.01048951
94,93,evil,wrong,0.01754386
94,210,evil,snake,0.01760563
94,362,evil,nasty,0.0176678445229682
94,554,evil,witch,0.04285714
94,662,evil,monster,0.0241379310344828
94,839,evil,sin,0.08273381
94,1029,evil,vampire,0.01351351
94,1151,evil,revenge,0.03180212
94,1853,evil,villain,0.1443662
95,5,meat,red,0.0519031141868512
95,493,meat,sandwich,0.05498282
95,534,meat,tough,0.0245614
95,673,meat,turkey,0.02364865
95,714,meat,rare,0.03873239
95,791,meat,steak,0.229859921799308
95,1386,meat,sausage,0.08934708
95,1464,meat,raw,0.1862069
96,546,sound,wave,0.02439024
96,563,sound,voice,0.08191126
96,847,sound,waves,0.0449827
96,1324,sound,whisper,0.01766784
96,1596,sound,trumpet,0.03030303
96,1876,sound,tune,0.01718213
97,8,bed,sex,0.0616698722818792
97,64,bed,sick,0.01689189
97,78,bed,tired,0.06896552
97,136,bed,lie,0.0242214532871972
97,235,bed,bug,0.0201342281879195
97,503,bed,blanket,0.0546075085324232
97,504,bed,comfort,0.0302013422818792
97,523,bed,rest,0.0739723822818791
97,662,bed,monster,0.0275862068965517
97,730,bed,pillow,0.1857522371364657
97,745,bed,sleepy,0.1292517
97,1149,bed,spread,0.03157895
97,1316,bed,sofa,0.05050505
97,1363,bed,nap,0.0413793103448276
97,1470,bed,sheet,0.1678082
97,1606,bed,sheets,0.3026470516778524
97,1702,bed,lying,0.03584229390681
97,1883,bed,patient,0.0141843971631206
98,340,christmas,joy,0.0542528735632183
98,374,christmas,present,0.0638288266666667
98,386,christmas,holiday,0.116666666666667
98,673,christmas,turkey,0.02364865
98,999,christmas,santa,0.2212528333333333
98,1614,christmas,toys,0.03020134
98,1678,christmas,pudding,0.03460208
98,1684,christmas,wrap,0.0174216
